species_name,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,sample_size,sex,location,reference_doi
species_702,Age,,,,,14,raw_value,,,132,,Northeastern Taiwan (Nanafanao fish market),
species_702,Age,,,,,35.8,raw_value,,,118,,Northeastern Taiwan (Nanafanao fish market),
species_702,Age,,,,,11,raw_value,,,118,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,0.0838,raw_value,,,250,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,332,raw_value,,,250,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,-2.761,raw_value,,,250,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,0.077,raw_value,,,118,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,341.1,raw_value,,,118,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,-3.03,raw_value,,,118,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,0.097,raw_value,,,132,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,314.5,raw_value,,,132,,Northeastern Taiwan (Nanafanao fish market),
species_702,Growth,,,,,-2.32,raw_value,,,132,,Northeastern Taiwan (Nanafanao fish market),
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,,,,,,,,,,,,,
species_714,Ecological Role,,,,,High,mean,,,,,Belize,
species_714,Ecological Role,,,,,High,mean,,,,,Belize,
species_714,Ecological Role,,,,,Medium,mean,,,,,Caribbean,
species_714,Ecological Role,,,,,Medium,mean,,,,,Caribbean,
species_714,Ecological Role,,,,,Medium,mean,,,,,Eastern Pacific Coast to Hawaii,
species_714,Ecological Role,,,,,High,mean,,,,,Eastern Pacific Coast to Hawaii,
species_714,Ecological Role,,,,,Medium,mean,,,,,Eastern Pacific Coast to Hawaii,
species_714,Ecological Role,,,,,High,mean,,,,,Eastern Pacific Coast to Hawaii,
species_714,Length,,,,,295,max,,,1,,"Glover's Reef, Belize",
species_714,Length,,,,,236,max,,,1,,"Glover's Reef, Belize",
species_714,Length,,,,,188,max,,,1,,"Glover's Reef, Belize",
species_714,Length,,,,,124.9,max,41,standard deviation,86,,"Glover's Reef, Belize",
species_714,Length,,,,,124,max,40.4,standard deviation,47,,"Glover's Reef, Belize",
species_714,Length,,,,,125,max,42,standard deviation,39,,"Glover's Reef, Belize",
species_714,Length,,,,,216,max,,,1,,Los Roques Archipelago,
species_714,Length,,,,,270,max,,,1,,Los Roques Archipelago,
species_714,Reproduction,,,,,3,min,,range,2,,Los Roques Archipelago,
species_714,Growth,,,,,0.15,mean,0.14,95% Confidence Interval,,,Los Roques Archipelago,
species_714,Growth,,,,,2.07,mean,1.69,95% Confidence Interval,,,Los Roques Archipelago,
species_714,Growth,,,,,305,raw_value,,,,,Los Roques Archipelago,
species_714,Growth,,,,,0.16,mean,0.15,95% Confidence Interval,,,Los Roques Archipelago,
species_714,Growth,,,,,-1.99,mean,1.68,95% Confidence Interval,,,Los Roques Archipelago,
species_714,Growth,,,,,289,raw_value,,,,,Los Roques Archipelago,
species_714,Relationships,,,,,3.087,raw_value,,,116,,Los Roques Archipelago,
species_714,Relationships,,,,,1.198,raw_value,,,116,,Los Roques Archipelago,
species_714,Relationships,,,,,3.21,raw_value,,,244,,Los Roques Archipelago,
species_714,Relationships,,,,,2.0e-06,raw_value,,,244,,Los Roques Archipelago,
species_714,Length,,,,,154,max,,,1,,Los Roques Archipelago,
species_714,Length,,,,,210,min,,range,2,,Los Roques Archipelago,
species_716,,,,,,,,,,,,,
species_716,,,,,,,,,,,,,
species_716,,,,,,,,,,,,,
species_716,,,,,,,,,,,,,
species_716,Length,,,,,112,raw_value,,,11,,Campeche,
species_716,Length,,,,,30,raw_value,,,20,,Campeche,
species_716,Relationships,,,,,-0.8716,raw_value,,,15,,Campeche,
species_716,Relationships,,,,,1.3177,raw_value,,,15,,Campeche,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,,,,,,,,,,,,,
species_916,Growth,,,,,171,,55,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,49.6,,21,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,161.4,,40,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,52.5,,20,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,156.7,,34,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,54.9,,19,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,0.12,,0.01,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,72.8,,,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,0.19,,0.01,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,76.74,,,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,0.26,,0.02,,14,,Great Barrier Reef Marine Park,
species_916,Growth,,,,,81.17,,,,14,,Great Barrier Reef Marine Park,
species_916,Age,,,,,20.9,raw_value,,,14,,Great Barrier Reef Marine Park,
species_916,Length,,,,,154,max,,,,,Tamil Nadu,
species_916,Length,,,,,164,max,,,,,Tamil Nadu,
species_916,Length,,,,,100,min,,range,,,Tamil Nadu,
species_916,Length,,,,,110,min,,range,,,Tamil Nadu,
species_916,Reproduction,,,,,20,min,,range,,,Tamil Nadu,
species_916,Reproduction,,,,,May,min,,range,,,Tamil Nadu,
species_916,Reproduction,,,,,June,min,,range,,,Tamil Nadu,
species_916,Reproduction,,,,,12,mean,6,range,28,,Tamil Nadu,
species_916,Reproduction,,,,,0.9878049,raw_value,,,326,,Tamil Nadu,
species_916,Length,,,,,172,max,,,,,Great Barrier Reef Marine Park,
species_916,Length,,,,,170,max,,,,,Great Barrier Reef Marine Park,
species_916,Length,,,,,142,max,,,,,Maharashtra,
species_916,Length,,,,,109,min,,,,,Maharashtra,
species_916,Length,,,,,104,min,,,,,Maharashtra,
species_916,Length,,,,,45,min,,range,,,Maharashtra,
species_916,Reproduction,,,,,10,max,,,,,Maharashtra,
species_916,Reproduction,,,,,April,min,,range,,,Maharashtra,
species_916,Reproduction,,,,,June,min,,range,,,Maharashtra,
species_916,Reproduction,,,,,6.5,mean,4,range,16,,Maharashtra,
species_916,Length,,,,,169,max,,,358,,Timor Sea,
species_916,Length,,,,,169,max,,,252,,Timor Sea,
species_916,Length,,,,,108,visual_estimation,,,,,Timor Sea,
species_916,Length,,,,,102,min,,,,,Timor Sea,
species_916,Length,,,,,113,max,,,,,Timor Sea,
species_916,Length,,,,,120,visual_estimation,,,,,Timor Sea,
species_916,Length,,,,,45,min,,range,,,Timor Sea,
species_916,Reproduction,,,,,20,mean,,range,,,Timor Sea,
species_916,Reproduction,,,,,10,min,,range,,,Timor Sea,
species_916,Reproduction,,,,,December,min,,range,,,Timor Sea,
species_916,Reproduction,,,,,March,min,,range,,,Timor Sea,
species_916,Reproduction,,,,,February,min,,range,,,Timor Sea,
species_916,Reproduction,,,,,11.8,mean,6,range,32,,Timor Sea,
species_916,Reproduction,,,,,1.193878,raw_value,,,215,,Timor Sea,
species_916,Reproduction,,,,,1,,,,52,,Timor Sea,
species_916,Reproduction,,,,,Yes,,,,,,Timor Sea,
species_916,Relationships,,,,,3.1,,,,,,Timor Sea,
species_916,Relationships,,,,,1.31,,,,,,Timor Sea,
species_916,Relationships,,,,,0.000271,,,,,,Timor Sea,
species_916,Relationships,,,,,3.56,,,,,,Timor Sea,
species_916,Length,,,,,159,max,,,1,,Gulf of Papua,
species_916,Relationships,,,,,0.006,raw_value,,,50,,Gulf of Papua,
species_916,Relationships,,,,,2.8748,raw_value,,,50,,Gulf of Papua,
species_145,,,,,,,,,,,,,
species_145,Length,,,,,220,max,,,1,,Gulf of Papua,
species_156,,,,,,,,,,,,,
species_156,,,,,,,,,,,,,
species_156,,,,,,,,,,,,,
species_156,,,,,,,,,,,,,
species_156,Length,,,,,97,raw_value,,,69,,Gulf of California,
species_156,Length,,,,,155,raw_value,,,70,,Gulf of California,
species_156,Reproduction,,,,,16.2,raw_value,,,69,,Gulf of California,
species_156,Reproduction,,,,,1,raw_value,,,69,,Gulf of California,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,,,,,,,,,,,,,
species_734,Length,,,,,130,,,,529,,Gulf of Tehuantepec,
species_734,Length,,,,,125,,,,620,,Gulf of Tehuantepec,
species_734,Length,,,,,105,,,,529,,Gulf of Tehuantepec,
species_734,Length,,,,,105,,,,620,,Gulf of Tehuantepec,
species_734,Length,,,,,104,,,,529,,Gulf of Tehuantepec,
species_734,Length,,,,,104,,,,620,,Gulf of Tehuantepec,
species_734,Length,,,,,115,,,,529,,Gulf of Tehuantepec,
species_734,Length,,,,,45,min,45,range,1149,,Gulf of Tehuantepec,
species_734,Length,,,,,56,min,56,range,1149,,Gulf of Tehuantepec,
species_734,Reproduction,,,,,March,,,,529,,Gulf of Tehuantepec,
species_734,Reproduction,,,,,February-March,,,,529,,Gulf of Tehuantepec,
species_734,Reproduction,,,,,10,,,,529,,Gulf of Tehuantepec,
species_734,Reproduction,,,,,3,min,3,range,529,,Gulf of Tehuantepec,
species_734,Relationships,,,,,7.59,,,,,,Gulf of Tehuantepec,
species_734,Relationships,,,,,0.74,,,,,,Gulf of Tehuantepec,
species_734,Relationships,,,,,7.38,,,,,,Gulf of Tehuantepec,
species_734,Relationships,,,,,0.74,,,,,,Gulf of Tehuantepec,
species_734,Relationships,,,,,7.3,,,,,,Gulf of Tehuantepec,
species_734,Relationships,,,,,0.74,,,,,,Gulf of Tehuantepec,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,,,,,,,,,,,,,
species_557,Relationships,,,,,1.2,mean,0.009,,14,,"Gulf of Carpentaria, QLD, Australia",
species_557,Relationships,,,,,8.75,mean,0.993,,14,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,449,max,,,,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,380,max,,,,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,306,raw_value,,,1,,"Gulf of Carpentaria, QLD, Australia",
species_557,Growth,,,,,540,raw_value,,,18,,"Gulf of Carpentaria, QLD, Australia",
species_557,Growth,,,,,0.12,raw_value,,,18,,"Gulf of Carpentaria, QLD, Australia",
species_557,Growth,,,,,-1.12,raw_value,,,18,,"Gulf of Carpentaria, QLD, Australia",
species_557,Age,,,,,34,max,,,,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,295,min,,,1,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,81,raw_value,,,,,"Gulf of Carpentaria, QLD, Australia",
species_557,Length,,,,,212.5,max,,,1,,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",
species_557,Length,,,,,233.2,max,,,1,,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",
species_557,Relationships,,,,,0.6142,raw_value,,,44,,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",
species_557,Relationships,,,,,0.8475,raw_value,,,44,,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,,,,,,,,,,,,,
species_560,Length,,,,,554,max,,,1,,Sudanese Red Sea,
species_560,Length,,,,,250,max,,,1,,Sudanese Red Sea,
species_560,Reproduction,,,,,October,min,,range,,,Sudanese Red Sea,
species_560,Length,,,,,60,min,,range,,,Sudanese Red Sea,
species_560,Reproduction,,,,,2,min,,range,,,Sudanese Red Sea,
species_560,Reproduction,,,,,6,raw_value,,,,,Sudanese Red Sea,
species_560,Relationships,,,,,1.56,mean,0.04,,17,,"Gulf of Carpentaria, QLD, Australia",
species_560,Relationships,,,,,-12.63,mean,5.818,,17,,"Gulf of Carpentaria, QLD, Australia",
species_560,Length,,,,,380,raw_value,,,1,,"Gulf of Carpentaria, QLD, Australia",
species_560,Growth,,,,,508,raw_value,,,19,,"Gulf of Carpentaria, QLD, Australia",
species_560,Growth,,,,,0.08,raw_value,,,19,,"Gulf of Carpentaria, QLD, Australia",
species_560,Growth,,,,,-2.09,raw_value,,,19,,"Gulf of Carpentaria, QLD, Australia",
species_560,Age,,,,,25,max,,,,,"Gulf of Carpentaria, QLD, Australia",
species_560,Length,,,,,482,max,,,1,,"Gulf of Carpentaria, QLD, Australia",
species_560,Length,,,,,76,raw_value,,,,,"Gulf of Carpentaria, QLD, Australia",
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,,,,,,,,,,,,,
species_597,Growth,,,,,136.69,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,100.5,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,153.73,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,100.2,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,135.8,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,94.04,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,0.31,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,0.54,raw_value,,,98,,Baja California peninsula,
species_597,Length,,,,,87,raw_value,,,1201,,Baja California peninsula,
species_597,Length,,,,,80,raw_value,,,468,,Baja California peninsula,
species_597,Length,,,,,100,raw_value,,,1201,,Baja California peninsula,
species_597,Length,,,,,19.1,raw_value,,,36,,Baja California peninsula,
species_597,Length,,,,,20,mean,,,419,,Baja California peninsula,
species_597,Growth,,,,,0.166,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,0.24,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,0.11,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,0.224,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,0.22,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,0.38,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,4.22,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,2.16,raw_value,,,98,,Baja California peninsula,
species_597,Relationships,,,,,1.8e-06,raw_value,,,321,,Baja California peninsula,
species_597,Relationships,,,,,3.165,raw_value,,,321,,Baja California peninsula,
species_597,Relationships,,,,,3.5e-06,raw_value,,,98,,Baja California peninsula,
species_597,Relationships,,,,,2.999,raw_value,,,98,,Baja California peninsula,
species_597,Demography,,,,,0.24,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.25,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.27,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.26,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.3,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.33,raw_value,,,,,Baja California peninsula,
species_597,Demography,,,,,0.36,raw_value,,,,,Baja California peninsula,
species_597,Reproduction,,,,,July-August,raw_value,,,1201,,Baja California peninsula,
species_597,Reproduction,,,,,August,raw_value,,,1201,,Baja California peninsula,
species_597,Reproduction,,,,,July-August,raw_value,,,1201,,Baja California peninsula,
species_597,Reproduction,,,,,3,raw_value,,,1201,,Baja California peninsula,
species_597,Reproduction,,,,,1,raw_value,,,1201,,Baja California peninsula,
species_597,Reproduction,,,,,9,mean,4,range,36,,Baja California peninsula,
species_597,Reproduction,,,,,1.065:1,,,,36,,Baja California peninsula,
species_597,Growth,,,,,-0.83,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,-0.83,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,-1.14,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,-0.86,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,2.64,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,1.19,raw_value,,,98,,Baja California peninsula,
species_597,Growth,,,,,129.99,raw_value,,,321,,Baja California peninsula,
species_597,Growth,,,,,91.66,raw_value,,,98,,Baja California peninsula,
species_597,Length,,,,,57,raw_value,,,120,,Gulf of California,
species_597,Length,,,,,55,raw_value,,,183,,Gulf of California,
species_597,Length,,,,,57,raw_value,,,120,,Gulf of California,
species_597,Length,,,,,17.5,raw_value,,,303,,Gulf of California,
species_597,Reproduction,,,,,15,raw_value,,,120,,Gulf of California,
species_597,Reproduction,,,,,49,raw_value,,,120,,Gulf of California,
species_597,Reproduction,,,,,June-October,,,,,,Gulf of California,
species_597,Reproduction,,,,,12,,,,,,Gulf of California,
species_597,Reproduction,,,,,5,mean,1,range,19,,Gulf of California,
species_597,Reproduction,,,,,5,mean,2.24,standard deviation,19,,Gulf of California,
species_597,Relationships,,,,,5.76e-06,raw_value,,,120,,Gulf of California,
species_597,Relationships,,,,,3.43,raw_value,,,120,,Gulf of California,
species_597,Relationships,,,,,8.07e-06,raw_value,,,183,,Gulf of California,
species_597,Relationships,,,,,3.34,raw_value,,,183,,Gulf of California,
